account_id,customer_id,account_type,status,balance,currency,opened_date
8357de66-adbb-44a1-b461-898c192faaf6,b73fbbcf-58cb-4c33-a9cb-ed0e15953290,CURRENT,ACTIVE,8228.3,EUR,2025-07-31
dea61ede-6fee-44df-a8b2-169d9fee3f77,f90937a1-ee9f-4ad5-92bb-4505d0d010c5,SAVINGS,ACTIVE,22119.21,GBP,2018-08-20
edbd83ab-b8e3-41a4-a2fc-09f98fb33c00,5b837e5a-835c-4a73-b12f-5ba3f07308b7,CURRENT,ACTIVE,36.48,EUR,2016-07-29
fa2770e8-e153-479b-88f5-3ac7f9ca353d,9d0c1eba-4f69-4949-af30-5a6669b5ae71,CURRENT,ACTIVE,14111.81,EUR,2021-03-02
e1adaf66-796e-4c5d-a7a2-40d0b8b289c6,16d6caff-1ea3-4fd3-89e0-c5c1de74ad04,LOAN,CLOSED,11370.25,EUR,2018-02-21
77a8b0c4-7fd8-4055-b6e5-871bdad2fd8c,57f64118-fa43-491a-ad46-1ccb61a3de31,SAVINGS,CLOSED,78670.01,EUR,2024-06-26
2a0c8943-5ef6-4825-8363-7178d262ff17,c034fc9d-e009-4051-8c02-6c183c34d638,LOAN,INACTIVE,32834.85,EUR,2022-06-13
36d089a0-3dd0-4401-a4aa-ab556e61ff58,b80f8b24-ca20-40ce-9c23-4f40ac2a126e,SAVINGS,CLOSED,49662.7,GBP,2025-09-08
f2e6647b-4079-4b82-a090-50de9ab168bb,f2119270-e471-4056-9197-011eb151234c,CURRENT,CLOSED,570.91,EUR,2021-06-07
70b1fb6e-d767-4c58-b6ca-ea68591a54ac,4830e632-1ccd-4cb8-a896-d343f67b4fc4,CURRENT,ACTIVE,-160.2,EUR,2019-05-12
2e76e323-af69-40c0-af92-81ba26aba613,7afe0279-ec62-46ec-a913-39b20fbcdfdf,LOAN,ACTIVE,44759.47,EUR,2021-09-20
9e035fbf-f38c-484a-b723-43cd055fdc37,a0b6aec1-045a-41b2-b6b9-ad32552c1a21,SAVINGS,ACTIVE,18479.34,USD,2026-03-16
eec410c0-cf6d-4147-9092-e5d44a1d019d,afe12af1-60ac-4793-9c92-0f5a00ab40e0,SAVINGS,ACTIVE,17265.24,GBP,2018-09-17
3894109c-2743-4986-9523-2d4adae8cfd1,761a423b-0fbf-49f9-bef1-bba957c8731c,LOAN,ACTIVE,47865.96,EUR,2024-05-24
269dc885-ffdc-45c4-afcc-eeb07f73ee5e,d4abfb5a-607d-4ce0-87eb-b02a13651751,SAVINGS,ACTIVE,49181.81,EUR,2018-02-04
17a87e81-5084-467b-9ab1-e1ae8ba6716b,096d413d-607f-4c58-b03d-1b0be7c41843,SAVINGS,CLOSED,54045.77,EUR,2025-11-10
18bd84d2-4262-4fc2-b390-f759b84d2500,26b79f45-490d-4903-a1dd-29c548217d75,LOAN,ACTIVE,44513.93,EUR,2023-08-02
09885760-e3bc-4cbf-b1a2-515efbee6bc2,03f9476d-2308-4f73-a447-3f61c74bc600,SAVINGS,ACTIVE,,EUR,2023-02-21
20d94a15-ea66-47a4-a417-9e95df1a53c8,0ae78057-e171-498d-b4e4-f8af0e8937bb,CURRENT,INACTIVE,29646.0,EUR,2016-06-19
cb3228c4-daaa-43e2-9245-db954d4f148c,89ae7680-f07c-4b48-b5cb-db06923b1139,LOAN,CLOSED,20957.3,GBP,2018-08-24
5b570ef0-84fe-4f6f-8690-a8ebc556829b,fcdca8a9-339a-40dd-9dc4-1af98f787fda,LOAN,ACTIVE,4720.02,EUR,2024-01-23
6d8b3592-0185-43b0-b4c7-783b62996935,e0087b69-6693-45d9-9edf-fa8866f4a193,LOAN,ACTIVE,15120.12,EUR,2019-07-11
11127749-bc3c-42ac-b8c1-d15c72dd8bf9,b580511c-0f5f-4271-8223-b366cf11f16f,LOAN,ACTIVE,28352.37,EUR,2022-09-12
f4e22075-f763-4b3a-8964-89c0393d58a3,7346ee9d-3ae4-45a2-9048-dfaeb00c211f,LOAN,ACTIVE,9853.22,EUR,2020-05-01
2de2bdad-5f9c-4407-a0dc-b323d9259d66,5ee20776-cc5c-4602-a1f1-4dcbd9528e3c,CURRENT,ACTIVE,31830.33,EUR,2025-09-19
b8bd9846-2c88-447b-80e9-9842faf0120e,183fd28b-221d-45f6-aa98-d37301fb0b65,LOAN,ACTIVE,31041.34,EUR,2018-03-19
f772390f-33a0-43a8-be55-28b438001cce,4d2a3e73-1629-42ef-ab68-690cd503af3d,CURRENT,CLOSED,47415.71,EUR,2016-06-22
139a9c38-98b2-4ac7-a973-4feedf462966,dbeddcbf-2d69-4116-981b-c8d5c9c4463b,LOAN,ACTIVE,40829.1,EUR,2021-06-18
86bb2fb8-8be4-41e7-baf7-b6ea95097310,c171f8fa-ed5e-4569-9d52-fd302360e279,CURRENT,ACTIVE,30201.78,GBP,2019-11-19
72ed250f-2c41-4414-a294-8e33d4bb5342,4d509fc0-8571-4cda-b559-8856bc11d7cc,SAVINGS,ACTIVE,7743.26,EUR,2020-04-18
3eaa2db2-6fa0-4fb9-8b0e-9ef7cece6ec1,a5d2e702-8812-4605-ab4a-6ba9f403c7e4,SAVINGS,ACTIVE,47021.09,EUR,2025-07-23
0f82af50-3a21-4feb-bd63-b66760b3ead0,989e2702-0a03-4148-9c5c-def1c144c17b,SAVINGS,ACTIVE,59681.72,GBP,2020-04-24
9f2e80e9-d206-4aff-ae6d-5a7f3cdc77cf,378e80a2-c9f9-48e8-9b59-6262976e563c,LOAN,CLOSED,41968.04,EUR,2022-02-02
339e62ad-1c98-40f7-a926-5ffc68838c09,0d3d1948-658c-4a01-8b35-184beba96e93,LOAN,ACTIVE,3404.91,EUR,2021-10-07
7cc34756-b35c-4a42-a21f-441db403dd38,4143d030-98ba-414d-86a0-d4991598ef63,SAVINGS,ACTIVE,94774.22,EUR,2018-04-04
76f96a07-2559-4c22-bcf8-6d5c69be31cb,cfefdb1f-66be-4009-bd1f-ad27a7315ec7,CURRENT,ACTIVE,23664.52,EUR,2021-02-09
8645392b-f469-4b32-86f0-b95e5365b876,515a6950-9f3d-4418-bea9-6bdf527adae1,CURRENT,CLOSED,42545.04,GBP,2018-09-07
a3e47fc8-e6f9-4654-8252-12e8bd2e9f11,56d0bf6c-24ed-4c6d-add8-56b1dfadc251,SAVINGS,ACTIVE,75640.76,GBP,2022-12-26
308ddbc8-d2b3-4de8-9a17-440d56fe0c5c,ec4ff518-1b00-4a54-8686-fa9def6db26a,LOAN,ACTIVE,,EUR,2018-09-10
1c886450-ffa2-45f7-8c3e-db3ddc19913b,c78c6817-70d2-400a-868c-ce7841cafa38,CURRENT,ACTIVE,43543.45,EUR,2019-01-06
4baafe50-5797-439d-8c7e-e9f1d9b50809,0a44c9ac-87b6-4525-b48c-5d0b616c98e9,LOAN,ACTIVE,39962.51,EUR,2017-07-11
c82aa830-2a77-4ad1-9a06-4addc9152166,465e68df-8b24-48dc-9db4-eee0989c70dc,LOAN,ACTIVE,42611.94,GBP,2023-09-14
ab0914b3-77f1-4ec7-839d-17e29c4c2c68,f6cfe530-47a7-4ab0-abcb-58e1b123f736,CURRENT,ACTIVE,49609.15,EUR,2020-01-08
03bac909-626e-412a-9fa5-d4f549aaaad2,3b0b3001-968f-44bc-a74c-334151c2cfca,CURRENT,ACTIVE,34492.11,EUR,2022-03-21
2b5876b6-1369-4493-9835-c9dbef55d882,7748737d-a48f-4fd2-8fb0-ea0279c73bdc,CURRENT,CLOSED,39355.08,USD,2017-09-30
5c10ad86-b187-4236-8723-fc2b6c595fc7,b6e6eee3-01c6-41a9-941d-aae150adb56b,SAVINGS,ACTIVE,45091.92,GBP,2024-12-23
0f638bb6-1deb-4178-88c5-d5cbac286c63,f703034a-fb48-45d7-880f-81eaa8dcba47,CURRENT,ACTIVE,35663.4,EUR,2025-08-27
c9b36766-8e6d-4de3-8d6e-1329601e3d90,71420dac-ec44-46c1-ac23-bdbda8dea436,LOAN,CLOSED,30456.89,USD,2022-06-02
5a076239-7bd2-4ad0-81ea-2e033743462e,34be68f9-c1d4-49f2-bce8-c7c03b8e8ffd,LOAN,ACTIVE,5858.25,EUR,2024-12-02
1d3b317a-50c6-47d9-ba5a-b480ba0ffdd1,77b8553c-eafa-47c2-9a63-576ae2ee62b3,LOAN,INACTIVE,31828.44,EUR,2025-10-15
44eaa644-699f-4b4f-bed3-15d11c52f69e,6d0a127d-30e4-4e0b-9b9f-a5e731608e17,SAVINGS,ACTIVE,9927.23,EUR,2019-12-18
0c1eac4b-0726-4a8c-afd7-1a7dc48d2e38,24ab7ad2-680a-46bb-9129-3d18f5d21c92,LOAN,CLOSED,24459.48,EUR,2018-10-09
99cc1509-d5a6-441b-8d78-95c56e8cb793,12f9d729-3894-4ca5-9f4f-651e6c5ee378,SAVINGS,ACTIVE,13595.51,EUR,2021-08-30
b4d6a766-e982-40fa-acd9-8587188a2232,a624fc07-4ed9-4986-839c-b7bcbed457bc,LOAN,ACTIVE,15949.73,EUR,2020-04-10
945b93ec-ef5d-4d72-a348-deb59b72546c,50c8a3db-f351-4e26-b1ff-63a62e516191,LOAN,ACTIVE,29817.16,EUR,2024-10-13
b50b7572-2b82-4a69-9520-3b77fe3ab91e,87834305-a7b8-4f5d-b9c9-fc878acdcd46,LOAN,ACTIVE,2251.07,GBP,2016-11-17
e1b1c652-e5f1-4706-9775-13710afaaf8d,f4141ff0-4089-46ee-967c-85d8b7cd7817,LOAN,ACTIVE,18012.28,GBP,2021-12-09
8c2d2192-a6f1-4dea-b8b9-d833bbc0ea43,80d3e97b-9fc1-4ea1-9f64-c455d467d916,SAVINGS,ACTIVE,3460.3,EUR,2019-05-09
e7fe6fc3-93ca-4a0b-81eb-c7f86f1f826a,10c69e3f-10a9-4649-b7f2-166783e5d3d5,CURRENT,ACTIVE,1477.64,USD,2025-05-29
3d251c0e-8cab-488b-8a62-bc73bcecfc66,78ff571c-950d-414f-86c7-789483b0392d,LOAN,ACTIVE,32799.31,EUR,2023-02-26
fc421bac-5d1e-4651-a948-32e3241ef32c,3f33091f-3862-41a9-b9f8-e45f787e6fc7,CURRENT,ACTIVE,21477.48,EUR,2025-11-24
02762689-e4e0-4754-98f5-de36ec547ca5,ff531f34-d3ac-4fc4-831a-b4e3cd189bbd,SAVINGS,ACTIVE,,EUR,2023-07-18
e3ede82b-df37-43f0-a789-f489d5a76861,5be641a3-6897-4f57-b2c4-d20701a8903a,SAVINGS,ACTIVE,4592.73,EUR,2021-06-16
a20d0000-1443-4bc7-bc88-26afc0f62d0b,73111084-bcb4-4d81-b0c3-63fb231a5a04,LOAN,CLOSED,36260.54,EUR,2019-11-09
3e574584-36ea-4a45-8714-659ea8518647,37510781-d7f6-4ae8-85e2-873c87b66581,CURRENT,ACTIVE,46155.82,EUR,2021-02-28
ce3ab887-737c-44f2-bca6-084c3564a5ac,46d55bb8-d4bb-4e75-8bb1-8c9cc783ad12,LOAN,INACTIVE,41511.73,EUR,2018-03-20
8aa53837-20e5-4fd0-a0f0-86bd6b456ca8,cffdf372-d457-4c20-96cd-4820b85d7c15,CURRENT,ACTIVE,10288.67,EUR,2022-10-03
e1b145be-d07d-44c0-852c-9bf4f90050e2,8f0b550f-466b-4bf4-87e0-42c0ffc44257,LOAN,ACTIVE,26090.64,EUR,2017-08-16
64e03908-0ddc-48d5-970f-2ad214230b2a,b8394814-56da-4ace-86de-7548d75e991c,SAVINGS,ACTIVE,58160.16,EUR,2023-12-18
3d23b342-f778-452e-812e-e8df2b3594f2,95cbeaff-480e-4fd1-9c4a-68c8f57c66ef,SAVINGS,ACTIVE,87123.93,EUR,2025-09-11
86f1a40a-f5ee-4c6b-ab5b-6d1641f8caa7,5db92064-1cde-4207-bed8-8986f6e0ed57,SAVINGS,INACTIVE,29405.87,EUR,2020-01-24
34396f59-6859-49ac-be1f-a30abf9c5a80,6350ad59-351a-484f-9115-e16c1f02e2c2,SAVINGS,ACTIVE,74870.78,EUR,2021-03-13
640a3fac-8bbb-478d-b040-f23c83c32dd5,b6b9bbdd-8f30-4d33-87de-a9e6b2823856,CURRENT,ACTIVE,45276.39,GBP,2020-09-24
7b3d52c5-76a5-45f2-8d34-26c9e15fd2fb,428d9a8e-a0a0-4773-b323-e37c50ea0894,LOAN,CLOSED,23423.28,EUR,2017-03-21
57706ecd-ed4a-46c9-88a6-2538db37a081,7ebdb23d-e0af-47b4-8c60-e776122d3139,CURRENT,ACTIVE,22395.24,EUR,2021-03-07
542cba23-6a9d-4cf4-8115-5e3bbc058972,d9d4d516-901e-4fda-9066-4c3d9be769a4,CURRENT,CLOSED,8221.68,EUR,2021-05-19
e8a5bcad-bf6b-4136-a7b2-dd5b8393de52,bf2e0136-b6ad-4346-81ec-cb608f0fbc3a,LOAN,ACTIVE,27263.09,EUR,2017-06-27
96e747b9-6b27-4e09-ab9a-026b9dcde225,e68bbc11-e85f-4f46-ba1c-1ddca2ba0694,SAVINGS,ACTIVE,44280.71,EUR,2024-06-06
25c4cb18-f2bf-45b8-889f-b6b6191fb5d1,9b035636-5668-4e6d-98a0-90e31e973dfd,CURRENT,INACTIVE,,EUR,2021-02-18
d5ba358d-62d8-4d0f-89c5-dee2ede744c3,92ab7138-0936-4cc2-acd2-66cd7bcd88d2,SAVINGS,INACTIVE,36473.78,EUR,2018-10-20
267fe447-36e5-4493-b17d-cbca2db802d9,a4e041a1-5ab1-4f8f-aefc-4d9560e54900,CURRENT,ACTIVE,47771.63,EUR,2018-07-04
d342f0a7-1252-4bf8-a02b-85a5c2b45072,d76f5f38-00c6-4f17-81f8-4217a3a5a9a5,SAVINGS,CLOSED,57782.63,EUR,2025-08-23
23957a3e-737e-4249-a8a7-bbefc4c71ee8,1572e66c-7d11-4871-9875-ca163849b477,LOAN,ACTIVE,40251.8,EUR,2018-07-11
a8fc3775-1104-4998-8745-aff77640f877,292ea12c-1152-4443-a5a6-3e4b4f6cf37a,LOAN,INACTIVE,18491.25,EUR,2018-08-31
e1be8ec4-c6e4-4b2b-b268-8bda843228ef,f007a24b-ffb7-4bfe-845f-f9626ed07f18,SAVINGS,INACTIVE,71457.54,EUR,2016-09-03
53cf1d3f-6b3a-4bd3-8ee2-53df79eb495d,7be84b04-09c3-4338-a159-21eed2f6943f,LOAN,INACTIVE,49951.13,EUR,2019-06-21
19ab4c93-dd8e-4f5e-b945-71a1bbf1c96d,a20bb12c-1270-4f4a-8da7-af0ed8f49b22,CURRENT,ACTIVE,44314.99,EUR,2016-12-07
851ad222-3070-4843-b761-5c2c49c0aadf,496767f3-d45a-4e8e-bd26-4e4c02afbb2a,CURRENT,ACTIVE,11732.76,EUR,2019-12-28
3fa23ebd-7b9c-419a-9604-6560175e6798,8297e76e-e207-4f46-accc-117427750cc7,SAVINGS,ACTIVE,98151.69,EUR,2023-01-04
d2b7de33-d0ad-4ed8-9927-58d87c4afbea,498240bf-5b81-4997-b0d9-1a279254ec06,SAVINGS,ACTIVE,,EUR,2020-10-08
48064bff-ed44-437f-9b50-3868d023576f,22687871-1c52-42d7-a630-5b78d3a77fde,LOAN,ACTIVE,30085.14,EUR,2019-09-11
366ffb21-b9a2-44e8-b1fa-7ca7d65c05e9,2b553db8-132b-4c50-9921-596db496bbdc,LOAN,ACTIVE,12785.59,GBP,2019-04-23
a4330222-d5a9-4249-93d1-e4c2f7d7b9e7,6f038a92-a52a-4629-a77c-52a654effd69,SAVINGS,ACTIVE,33989.71,EUR,2022-04-22
f87b2ed6-df35-4105-9c38-024c85f98dab,5a95d9f1-a6a5-441d-a01b-f107fe3b1c8c,LOAN,CLOSED,49702.65,EUR,2025-05-29
8db6ffbc-c241-44f6-be40-5e29ce8f0305,763cd969-b90b-4fe3-b977-48e43db02b16,CURRENT,ACTIVE,,GBP,2022-01-10
50a11af6-c9a5-489d-901c-cd67191d4578,1963962e-3ccc-40b7-8abe-6583f094a29c,SAVINGS,ACTIVE,57086.2,EUR,2018-02-11
e602da15-1362-4d96-a844-ab3b65e6bd2f,2c405630-7b1f-4b8c-8db5-7e30e0e14e30,CURRENT,INACTIVE,31734.82,GBP,2016-10-04
dadba8bc-8a5e-476e-961b-c34a05ad0adb,c4006b13-7712-4500-b6d1-40dda5353db8,LOAN,ACTIVE,1978.33,EUR,2023-12-20
b00a2c0b-b9a1-45ea-a734-a359c50794ff,b5850cfe-0b39-4dcf-aad6-379bfa5887ae,CURRENT,ACTIVE,43217.98,EUR,2018-03-08
3de12f47-f6b5-4f72-8a55-3d48de68df35,be90289b-ede5-4f7a-8200-d0a5b7918b25,CURRENT,CLOSED,20367.73,GBP,2023-10-05
306cbf27-355f-4c1d-a900-3105ba78b589,881131a3-7af5-4bbb-84b2-db2584f04087,LOAN,CLOSED,19119.55,GBP,2025-10-18
9dbead8b-9a89-4342-90b6-9be0de8441f1,1e684f2f-701e-429f-bb9c-27f7ac7e3a44,CURRENT,CLOSED,39739.11,EUR,2024-07-06
fe1b152d-b3d7-4a00-b239-fa4b5d937a10,8f5ae4af-ec99-41fe-947b-ff5f50a38bb2,CURRENT,ACTIVE,35799.85,EUR,2022-08-08
201833de-2619-4931-94c6-92192183c3a6,d3a3b875-6c8c-4a08-8f51-03555defa9de,CURRENT,ACTIVE,47406.05,GBP,2020-05-14
41682545-bafc-4288-8155-f523e3e4237d,88b84f2c-e431-45c6-a4f7-38ecc198f78d,SAVINGS,ACTIVE,84710.62,GBP,2020-01-24
3090b42d-f23f-4462-a2fe-8c91df4f0541,97874ca7-ffee-4c06-8538-5fa5c952813c,LOAN,INACTIVE,33792.9,EUR,2023-07-06
9d5a7610-51c3-44ae-9575-0795c6605abd,2e06e0c3-cf65-4796-a853-0a1591b54848,LOAN,ACTIVE,39704.06,EUR,2017-10-28
cb0cdc97-712c-4842-9c9c-5a7a0bc7951a,23a9ca85-6184-4f70-81a5-e8c663b96921,LOAN,ACTIVE,10383.18,EUR,2019-03-12
837926d9-a608-49f7-b71b-84911572e44b,9c10fad0-41a1-41e9-af2f-b4406c6f4de2,SAVINGS,ACTIVE,,EUR,2020-11-05
b50717a4-3f12-4c08-a74b-68f99c423613,64ccbdc5-d7ff-4f13-bbe8-1c60a7819ebd,LOAN,ACTIVE,27457.93,EUR,2023-01-30
43205bb9-047e-4f85-bba8-72ada4280c12,ec400a79-ebb9-4007-b7d8-3b6f705f8137,CURRENT,ACTIVE,10504.41,EUR,2019-08-19
4596e666-0c8c-4a21-baeb-1796210f7f7a,b28f0c7d-7743-4274-8f0a-96239cf69383,CURRENT,ACTIVE,29066.36,EUR,2016-11-27
77a34d95-6355-4f13-85b6-80820318a3e7,cff2a127-eefc-4ecb-87a3-460b7ac5f666,SAVINGS,ACTIVE,78337.75,EUR,2025-06-13
ceb0bb06-d3cc-473d-9774-94d63828f278,4bb4d11d-80fd-4b8d-ae42-b0c118ba82c6,LOAN,ACTIVE,7504.19,EUR,2020-03-10
1972d703-57fa-46a4-8273-6d1c241861f5,fba4ce6e-6d43-4cff-b4e6-e5fde3865a87,SAVINGS,INACTIVE,78670.59,EUR,2019-05-05
007b1694-ddac-4405-bde9-7a629b2cf5bb,cc868ba3-3e12-4431-9508-bd6a5345c9f0,SAVINGS,CLOSED,,EUR,2026-01-15
446625d5-f6b2-4f32-922d-420e05883fe9,0d5d0c6e-fcbb-44e7-9a27-2684728a64d0,SAVINGS,ACTIVE,43323.13,EUR,2022-09-15
f106f957-5616-4476-9cc0-b8ab08750522,af5d281a-552f-4155-9e54-fa54c9df4a3e,LOAN,ACTIVE,49011.98,GBP,2024-04-22
5dc3b239-66c3-43b7-8206-b591386df8a7,57c7ab5a-afc6-43d0-a7bb-58a6ac2ae14d,SAVINGS,INACTIVE,66822.83,EUR,2021-07-09
a32e3fc5-02bb-447f-b2f8-aab6dcc9abef,9720a1b5-5172-4824-98c4-86a67cf8cc92,SAVINGS,INACTIVE,86908.41,EUR,2019-03-08
737b75b6-9841-4f44-8e4a-567c86329a71,718056d9-2e7e-467f-98f8-9056e5f14118,SAVINGS,ACTIVE,59237.61,EUR,2017-02-18
ecfdf493-dc8a-4ea0-96ce-102bdbb6726e,49283451-7a21-47d4-b3e3-247c7cb8f109,LOAN,ACTIVE,48985.72,EUR,2025-08-07
89d91132-6b64-42e8-9925-c657777cb5c3,a5415736-1b59-4753-a7ad-8854dffb3e96,SAVINGS,ACTIVE,38210.42,EUR,2021-03-27
e0961e7a-4420-42a1-ab95-a8ae62a4b506,e4ebd9fd-7eb8-4434-b02d-2b8fbe14b543,SAVINGS,ACTIVE,7240.02,EUR,2020-11-27
800d879c-e047-457a-8de5-ba9bf4b2d9f7,7519a274-353a-4f72-a48c-e586d7b43b92,CURRENT,ACTIVE,30987.41,EUR,2026-01-01
25e07c4a-231c-44c1-96c8-973fcd16abe2,a5b5ded6-7829-4181-94fa-127c9b81f10e,LOAN,ACTIVE,2715.34,EUR,2017-06-14
bff18b4c-fdb5-4b11-b4a2-2686f3de9f9f,7815b97c-ea56-4ab6-851b-660a38e44639,CURRENT,ACTIVE,47913.89,GBP,2020-01-18
b88c514b-b882-48e9-950b-68bda5c1d3ea,6d7300fd-a549-49bc-990a-7838091a68ef,LOAN,ACTIVE,,EUR,2021-04-03
6feadf46-8738-4c88-bd0f-950e50a4fb71,181da6c3-966e-4d76-9523-9b4425cf417e,SAVINGS,CLOSED,5187.22,EUR,2018-10-14
ade27d3c-bd4e-4a63-a8db-dcd6c71c2915,fe9e1966-f68c-4414-8708-3d99ddc953e4,LOAN,INACTIVE,48015.78,EUR,2021-03-20
af6b06f7-a9ad-4a9c-a751-145e1b426716,6fca91b3-3fc2-4195-bbe3-15f9544d6cf7,SAVINGS,CLOSED,,EUR,2018-09-06
55fa8bcd-545b-4226-8d30-45a48f1aefa8,5f188463-0ccc-4fbb-b2a2-08573ad5ab47,SAVINGS,CLOSED,50445.02,EUR,2018-09-03
3d85eca6-5762-421d-8893-b0724f4099b7,7eecb719-7900-4d29-a4fe-aaebf76edd69,CURRENT,ACTIVE,36441.36,GBP,2021-09-08
a26c1431-2881-4128-b9ef-515af204ddb8,f7134f37-17e0-40ba-9156-22115892e770,SAVINGS,ACTIVE,28398.89,EUR,2025-09-13
ba43b13d-d6e5-4ed2-b318-ed508b04d0f8,15da472f-91b4-4da6-95e0-dfbb296a7716,CURRENT,ACTIVE,13053.76,EUR,2020-03-02
09facdf7-fb58-4031-8d8f-93f0f2fb856d,f72b4201-d0cb-48b6-98e6-b89458e8645d,LOAN,INACTIVE,1327.7,EUR,2020-07-01
933a1612-5529-4e32-903c-b98c8db2b353,94f129d9-3b63-4671-a05c-ed99a5a9a5c6,SAVINGS,INACTIVE,98768.48,EUR,2023-04-18
8c659e6d-793d-4d3f-90c4-cf4e88b0cbb2,bd11e690-cbd9-4485-921c-541eac2b9eac,CURRENT,ACTIVE,102.95,USD,2024-04-18
7739cbbe-f55c-4dd1-970e-16050de1d399,bfc69f9e-edd8-4216-a227-ef9dc7ca741e,CURRENT,CLOSED,1884.11,EUR,2020-02-26
75b4d7af-39a3-4d35-b8f4-00ec9298ef30,6ff0e75f-008d-4704-aca9-9a53dc6c3790,SAVINGS,INACTIVE,,EUR,2022-07-07
808fb693-4800-47a3-a9ac-793e7725bb48,2e38bf99-4da3-421a-b261-4444d1889e8e,LOAN,ACTIVE,49335.58,EUR,2023-08-05
adcaed40-4bca-41ef-be68-44b3c5cdd792,99c8e7fe-13d4-4113-8d28-a04d3e79f6fe,SAVINGS,ACTIVE,12339.03,EUR,2019-08-22
3590b97d-9a2e-4557-9434-2403c346d6f8,f721c05e-252b-4a9b-8a61-f2c2a1752b0c,LOAN,INACTIVE,44255.06,GBP,2019-04-24
b04304bf-a55d-4b13-8148-175622697314,5e7c9342-42cd-40f0-974d-386182c46ae1,SAVINGS,ACTIVE,7377.23,EUR,2023-04-30
92faa91b-574e-401f-8c54-70bf232ab782,115d7dd9-aae7-4434-be8a-196aa5da97f0,CURRENT,INACTIVE,30256.64,EUR,2017-09-21
995a0e02-359e-4ff0-8043-080572b1329f,6f6429af-a542-4f43-96ab-3810dbd28b9f,SAVINGS,ACTIVE,99802.34,EUR,2026-04-09
0e8fe35b-17d8-409a-8bca-91612d7e4aa0,f5ea4d71-0d56-4e4b-8588-5756792b9cbe,LOAN,INACTIVE,28275.3,EUR,2019-12-27
113e1d42-5daa-47d0-92da-144c61785868,7f459185-2dc4-4724-9de8-319861802152,LOAN,ACTIVE,40794.21,EUR,2026-02-25
11a8d08c-4dfe-4439-ba0c-0b1ffec9a319,ab373137-7454-470a-959c-c06cb12fd814,SAVINGS,INACTIVE,83801.71,EUR,2025-05-10
1d06f641-200f-49cf-bac4-6e4cbcd585d9,d1b8a9db-832d-49f5-8072-5867fb801c89,SAVINGS,ACTIVE,32528.84,USD,2017-08-04
221a8c49-5cb0-4f7e-947b-c01fcc5ebf54,de68ca06-6c59-4988-aeb8-e10e5a802e9f,CURRENT,ACTIVE,38649.16,EUR,2025-10-31
dcacb863-5feb-4d89-992e-8d30b4fa7543,41d5ca98-0019-4171-ac7c-2e95efc88778,CURRENT,ACTIVE,12681.09,GBP,2022-05-05
124026ab-7dfd-41ef-808a-8c684bd15f08,26e37514-88c7-431d-abb8-b0fb0db14500,SAVINGS,ACTIVE,35970.09,EUR,2025-08-24
8c2363ef-a193-47ad-abd7-c3d27ed12989,228d18b1-4f88-4509-815f-135ade6bcdb0,SAVINGS,ACTIVE,303.99,EUR,2017-07-21
d4cb61e7-e4c7-4ee0-9a32-e671fea9ed60,822dc421-97b5-4a82-b406-3bf4a87fcec2,LOAN,ACTIVE,5562.81,EUR,2016-05-14
5700e245-4cc4-4175-97ff-109c39bd216a,e9a92289-e30f-47bf-87bd-c1f1588de742,SAVINGS,CLOSED,9732.31,EUR,2022-01-15
ea5d442b-857e-4806-9081-cb1171238c87,cf993cb4-9acf-41d6-8204-4307ff111c57,LOAN,INACTIVE,28463.96,GBP,2018-06-08
b0ed56b9-ac51-4f18-a1fa-a6c93b5e6608,2f9a60c4-0411-4ff1-9091-d41796115139,LOAN,CLOSED,43462.37,EUR,2025-11-02
038695a9-6032-4628-b958-4d2be20ccf00,c900c3af-ac8b-4cc4-83bd-234ddb8870f2,CURRENT,ACTIVE,29147.68,EUR,2016-08-18
cc28b977-d427-424d-a623-b1b160e5b0af,4f225e07-514a-4f14-9d45-3f4986885c89,SAVINGS,CLOSED,94719.24,EUR,2016-11-07
53059e60-060f-4df6-82c1-1de4cf677674,29a921b4-0a7f-4d01-bc69-b9400cf4f6e0,CURRENT,CLOSED,8956.13,USD,2018-09-08
152a4fe9-5cc0-4400-b1af-02217576e247,71481126-c950-4b4d-a12e-07464c7e2040,LOAN,ACTIVE,49649.68,EUR,2025-10-07
735da51f-5193-43ae-aab7-d4dce967c4d4,9b4606e8-957c-463d-9850-3aefd0aab5bc,CURRENT,INACTIVE,29985.05,EUR,2016-08-11
6ae7202e-3356-403d-8c80-c90ab26aac08,290d6f06-dae0-4001-a41e-8dda6f26629a,CURRENT,ACTIVE,27758.46,EUR,2019-07-22
a3c52cdc-23d8-4694-b251-a1e2c43b45dd,7b867a3c-b29a-4bcc-9142-0bacb2735a91,LOAN,ACTIVE,12375.5,EUR,2023-05-02
ec4409a0-49d0-403a-b737-4ba323b59b1f,c70e73cf-bbb6-432e-93ae-e53a42a9763c,CURRENT,ACTIVE,593.24,EUR,2019-11-29
b982b39d-8de7-49b2-8803-91a9f8c6e577,f0b84ee1-0209-4b68-8f00-0b10c16ab155,LOAN,ACTIVE,48207.13,EUR,2023-09-25
6587362a-5188-4136-b8e2-94f0b94f978c,d60c0d20-6eb4-4a5a-ae26-cfadf70ce24c,LOAN,ACTIVE,42554.13,EUR,2025-09-23
