transaction_id,account_id,transaction_type,amount,currency,transaction_date,merchant,status
98185e54-5bae-45a0-ae63-31bcbf9a57d4,2dc8c954-6cab-41cd-8726-735d0487d530,CREDIT,6296.27,EUR,2025-03-16T18:30:29.524436,Jackson PLC,PENDING
945a8236-2f4d-42bd-8840-aaf0fa8c80b2,a8e3b460-82a0-4b47-9e6a-80b36618f185,CREDIT,8775.95,EUR,2025-04-30T12:02:54.726359,"Knight, Waters and Ahmed",COMPLETED
1e4b3251-2a4a-463f-b95f-66f978f6e566,011d49a8-7580-4439-acea-036113837ca3,CREDIT,7227.55,EUR,2024-02-06T09:23:35.295111,"Palmer, Smith and Moore",COMPLETED
2b3de2f3-dccb-40a7-95d4-8e6db7a88082,36ea4ad0-ef9c-4797-a763-e52f758e46e3,CREDIT,9409.29,EUR,2023-09-06T08:14:12.311381,Khan-Hutchinson,PENDING
7ac52cab-220b-4475-82d7-5878c3a1e399,d0f60a70-ced6-491c-919d-15a136a41db8,DEBIT,8046.78,EUR,2024-03-31T13:01:35.566149,"Fox, Bentley and Moore",COMPLETED
eec9d8ad-5e3a-4ccf-8a35-899a8f660c54,9f692ba4-2e3f-4be5-b0d8-3c07309487f8,CREDIT,2528.48,EUR,2025-02-16T08:48:34.468144,Collins-Morris,PENDING
464584c7-95cb-4f41-9b26-83de31024f83,f94b837b-878f-406b-92b7-634a282e4114,DEBIT,178.83,EUR,2025-05-30T04:43:33.434232,Potter-Parkin,COMPLETED
5dbb4656-a953-4b1b-8e1a-847b4d03d201,6be4b3d7-a319-4dfe-ae77-c18acdcd4c84,TRANSFER,0.0,EUR,2023-07-04T23:03:04.673928,Foster Group,COMPLETED
00a863ff-df0f-4d7c-b8a5-f63e03b7592b,cc366a86-ecc3-4f07-922d-1c9ff2f1c8b5,DEBIT,9688.85,EUR,2023-06-23T00:57:37.269534,"Jones, Charlton and Palmer",COMPLETED
4d8f8518-8e0a-4641-8efb-9291438689a4,d87c2b37-308d-4ff6-ba2f-d5f0ca48469e,DEBIT,2524.13,EUR,2024-02-28T02:45:56.385552,"Barber, O'Donnell and Watson",COMPLETED
396450c4-2668-481d-bdca-93461cd4953c,5f48bbe0-4772-454c-a128-208557f56682,TRANSFER,4442.25,EUR,2025-12-23T05:44:27.063267,"Cook, Murphy and Williams",COMPLETED
1161abc9-b5f4-4d0c-921a-3616ed15a545,f7d0fa7a-f13b-4778-ab69-51535c2c9b25,DEBIT,3940.24,EUR,2026-02-09T03:07:11.660240,Harris-Robinson,COMPLETED
af8628da-03ae-4fef-8928-4964f26f3b8d,a8a35869-81c5-4590-a26d-264e8ff1e7db,TRANSFER,4865.31,EUR,2023-08-08T19:18:40.218181,"Ward, Pearson and Webster",COMPLETED
f943a2bb-64c3-4df2-9f0b-50d143ca2f74,189dedfd-0b10-4897-9b8d-228c66afd4af,TRANSFER,1773.26,EUR,2025-03-11T23:57:13.474437,Kelly LLC,COMPLETED
1bd664b8-390d-45b6-aa27-e9e163f5640a,00305b3e-8684-42b6-bc2c-aa270cf111ae,DEBIT,8548.29,GBP,2025-03-06T00:53:31.309017,"White, Armstrong and Smith",COMPLETED
c9fbfebe-3ac9-4a66-a29e-d65bcd58b138,d48ed5e3-d21a-4ce4-a432-67479b8e617d,CREDIT,3195.87,EUR,2024-12-13T17:02:41.309554,Bray-Bevan,FAILED
6dcb6023-5c94-4e72-9877-fb995c613393,604c0f20-6e2b-4a88-8c7e-7c8a1073d72f,TRANSFER,4567.01,GBP,2025-08-04T08:11:14.648876,"Marshall, Moore and Scott",COMPLETED
8073fb9f-2f15-4b49-820d-c065db5b544b,a10959c2-b886-4372-b954-1ed34e59de0e,TRANSFER,3608.3,EUR,2023-06-02T04:12:47.979119,Turner-Lord,COMPLETED
d5955a4e-a10b-4af0-b25a-798314b6ed43,0cb0f5ce-32df-46e7-879b-e1665b9ec524,DEBIT,9432.47,GBP,2025-11-27T16:31:43.881747,"White, Smith and Clarke",COMPLETED
318155a7-e065-49a5-b02e-103955ea3417,5eb11e28-2426-4d28-be03-2a8737b0c910,CREDIT,246.28,EUR,2025-11-16T09:24:49.318747,White-Walker,COMPLETED
efe93ff3-4661-4877-95da-04607fb93a25,ff102528-ba0f-4a48-bf0b-767800606726,TRANSFER,4123.89,EUR,2024-02-09T23:57:01.761405,Wells-Lee,COMPLETED
1222907b-9454-47aa-abda-e342c9b55dde,07c179e0-8056-428a-915a-ada3aac31747,TRANSFER,7403.21,GBP,2023-05-22T05:25:44.336746,"Middleton, Ward and Adams",COMPLETED
36e00917-8c4b-4d9c-9c0c-f4007b542432,e1ff68cc-a2d4-43b6-a7cc-e663112c2429,TRANSFER,1892.38,EUR,2023-05-27T21:40:44.685318,"Davies, Martin and Stephenson",COMPLETED
1ab21bf3-b5c5-4b0c-84fc-a0f902a164f2,1b82c3e7-9ed0-4294-80bd-9bb5d24d983a,DEBIT,3533.05,EUR,2024-08-15T17:52:17.782560,,COMPLETED
71643243-572b-4c44-bf3b-e7478e39d8a4,ecc20e74-a2d6-4946-ba5c-030ed1336f08,CREDIT,445.98,EUR,2024-04-17T14:58:37.157621,Mann PLC,COMPLETED
97dcaecd-bf42-4af1-b7c5-964e162755b5,19658dcb-587b-4edb-8231-125de9fa81d6,DEBIT,8393.73,EUR,2024-11-01T08:45:06.421888,Jones-McCarthy,COMPLETED
b19743cf-cbab-4142-9b00-eba9e1f67899,860cbc98-c773-4443-bc99-7ea7f42befd8,TRANSFER,9993.26,EUR,2025-12-18T23:12:58.093835,Kent and Sons,COMPLETED
d0aecb9b-22c1-4bfa-9020-1d7b5fc3fd5b,3ebf9177-cd05-4092-a8dc-a204a5160617,DEBIT,6925.31,EUR,2026-02-06T14:12:29.368531,"Smith, Khan and Foster",COMPLETED
b876581f-9ee6-4fbe-ab77-2e649046e889,15fb4ad8-8a10-42ec-965d-d8fc8c70144c,CREDIT,7229.01,GBP,2023-07-11T06:09:12.149332,Morrison-Anderson,COMPLETED
68d2591e-8c0d-4e34-bdf3-c77a752499d6,47df4f09-8137-4009-a300-ca0710637ea1,CREDIT,9978.34,EUR,2023-07-17T02:22:36.697857,Turner-Smith,FAILED
389a485f-0862-4e25-a1c3-371030605241,9ee341ea-2028-4a1b-b123-ec5753488dbf,DEBIT,73.53,GBP,2026-01-18T09:07:14.641050,Read Group,FAILED
7802f22d-ecb5-4f40-a033-72ae8f46139a,35593a1e-f1b3-492d-8b41-a4893be3caa5,TRANSFER,3580.24,EUR,2025-05-09T05:24:29.963076,"Green, Wells and Naylor",COMPLETED
e374647b-82d1-4e22-9a86-7defc33d2ea2,5ebb03bd-f5dc-45c7-943c-19ff80205515,TRANSFER,4700.63,EUR,2025-12-07T22:34:10.288441,Hudson Group,COMPLETED
1da9a3e4-0365-4e3e-86fd-85e98fb24821,cc6ca8df-b150-43ff-a13a-48bc2322ddb5,TRANSFER,9331.64,EUR,2024-05-26T23:31:16.550151,Doherty Inc,PENDING
0a8b84ab-a363-46d7-8dc6-605d8ad73e3d,63cec13f-dd62-47d5-93d9-92310e3e020b,TRANSFER,9212.92,EUR,2024-03-15T11:51:59.828911,Douglas Inc,COMPLETED
d3220e0f-1c7f-4e1f-8619-a92acabea37a,38b4b689-b434-4ee7-b00a-69c6a1514c9d,DEBIT,6143.12,EUR,2024-11-18T03:30:00.977419,"Wilson, Lewis and Gilbert",COMPLETED
9d20c810-be61-4c05-baff-15a2efcf99d2,16d9cc75-102b-46d1-a6ad-9e433b859737,CREDIT,2998.96,USD,2025-05-30T13:48:28.225125,Skinner and Sons,COMPLETED
3158e30e-3fe5-4b99-b29f-585eab934a38,7748d488-b29c-499e-8ccd-033f380e6ea0,TRANSFER,7332.39,EUR,2025-03-30T13:08:44.913866,"Wong, Hill and Smith",COMPLETED
b60a7d65-09fd-4fd6-8deb-c6831fe91b20,e7a98a4b-6b0e-4b73-9f0c-8863143b7be5,TRANSFER,330.04,EUR,2023-08-24T04:45:51.048902,Bell Inc,COMPLETED
88a26c95-0b9c-4646-90e3-ecf3e42f976c,7f3e7745-3718-44b3-8018-55e7bcbb9e7a,CREDIT,7708.51,GBP,2025-01-11T12:52:51.192324,Collins Group,COMPLETED
bcda6f9c-917a-4976-9f72-721b0eec9390,8cb1959b-3596-42f8-af88-85a7be1f44fb,DEBIT,9704.94,EUR,2025-11-09T01:19:42.386754,Fisher-Cunningham,COMPLETED
aabb8476-2800-42b9-ad06-1cf4c640dc48,e4a1a5d1-fe9b-4299-9bcb-bc4dbcbf8cd2,TRANSFER,4781.7,EUR,2025-04-11T23:23:12.357604,James Inc,PENDING
d9bc9bfe-3cf7-4c0f-974f-19791b55ccd9,f05ce369-5538-4f82-8e91-ff85c5fc3b90,TRANSFER,630.9,USD,2025-08-04T04:36:57.388346,Ross-Anderson,FAILED
6a7e6df0-01a3-44ff-8286-b20ecf4abe16,6f41ec13-edd4-4eb1-a10a-100856d15e99,CREDIT,9978.91,EUR,2024-07-15T22:03:11.924853,Cameron-Gallagher,COMPLETED
2a214c79-0ad8-406e-85f0-a1a5711c3b99,f612ac86-7e5c-43c8-a0d2-ba2354511a71,CREDIT,1451.21,GBP,2023-08-30T22:55:33.575039,Howard-Perry,COMPLETED
0eb6fd48-1235-4e46-b83c-73cbb88184b2,fbe742a9-e77b-4673-b3c7-5ada3b21e95c,TRANSFER,957.26,EUR,2024-09-09T07:53:19.326676,"Morton, Lloyd and Butler",COMPLETED
66277d1d-fbed-4bba-9301-a5e8ae73dfd4,4784ccdc-a8af-4b26-82b1-a9c45367e334,CREDIT,1008.64,EUR,2025-11-16T09:18:54.437042,"Adams, Giles and Richards",COMPLETED
21234392-3e65-47df-9acb-8a3eba07dc32,3d2016c5-abaf-4e07-a932-99a2a2591023,DEBIT,8647.32,EUR,2023-05-14T10:09:17.732877,Parkes PLC,COMPLETED
a0ecbd3b-1491-4bac-8c43-86cf9e18f111,979055f9-6f7a-48bb-abe5-3df59df774af,DEBIT,9054.97,GBP,2024-04-11T21:35:58.451099,"Morgan, Walker and Clark",COMPLETED
bfb58be3-c82d-460d-bb21-bb74433174e1,ad76f14a-4d47-46e8-b3eb-c41cdab4b889,DEBIT,1024.57,EUR,2025-11-03T21:24:08.631199,Hamilton-Phillips,COMPLETED
a27f05a8-72ec-4da6-ae8a-a460d007d192,5cc0f0bc-6010-4880-bce3-e1b945218b45,CREDIT,2988.33,GBP,2025-08-09T10:53:01.186761,,COMPLETED
da6b10d2-5793-4a94-919e-2dfda530e415,49953567-f9f2-4b04-a723-9612876281e7,DEBIT,3611.68,EUR,2026-01-29T09:12:40.938211,Simpson PLC,PENDING
12f9ca9c-e64e-4588-8912-a02b585f6cd7,d046a012-7965-4f4d-a83d-836e445bb82c,DEBIT,386.42,EUR,2025-04-02T04:57:48.446826,Edwards LLC,COMPLETED
40f34ca9-b3b9-450b-a390-64ddcdc51948,171ba797-85f1-4d57-9905-8cce38c6debb,CREDIT,6701.22,EUR,2025-01-23T03:38:11.968176,"Morrison, Jones and Phillips",COMPLETED
5c06cdac-1cf0-4770-8e5c-5285d87f0024,8d380950-a4df-4e6d-b7fe-c0c521349186,TRANSFER,6167.26,GBP,2024-12-15T08:35:23.602003,Leonard and Sons,COMPLETED
239a2a6f-e825-42bf-9eea-9c0e3bd6401f,8b9bca55-9dae-45a6-af57-b1c1d3bd7b37,CREDIT,2057.33,USD,2025-11-05T22:52:46.070666,"Phillips, Edwards and Jones",COMPLETED
96f473c2-4925-4784-9f60-9d83547866a6,0ec2e846-a2f8-40cf-9d08-471baf1af884,TRANSFER,768.22,GBP,2025-07-08T20:52:14.526637,Phillips and Sons,COMPLETED
d03a5c06-f9a1-43ef-9ac7-1bd3cfe1112a,5f2228b1-dde7-48d8-b3a0-8e533ea362cf,DEBIT,1286.83,EUR,2023-11-10T05:45:49.361144,"Briggs, King and Burrows",COMPLETED
16f8c418-0614-4b50-9802-acfbff0c57e4,85dce51d-14d8-4850-9630-42e5a7e1aa25,TRANSFER,5371.33,EUR,2023-08-14T13:19:54.614957,Faulkner Ltd,COMPLETED
6245212e-7339-4cbf-a308-16b6f697b8c9,1554652f-44c1-4096-a0ca-242829731214,CREDIT,6882.8,EUR,2023-05-07T14:04:18.941907,Turner-Hanson,COMPLETED
d1735d72-d5e8-4b03-8b00-a9187277b5be,41d78d05-cfaa-4aee-90c9-e2fa2eda91b5,TRANSFER,1615.76,EUR,2026-03-29T09:52:10.592640,Hamilton-Webb,COMPLETED
6c990854-f647-4420-b47f-50abb7438da9,e40835c8-e648-4441-a65e-09787a6f2fc0,TRANSFER,9757.73,EUR,2025-10-12T01:40:05.259673,"Martin, Evans and Phillips",COMPLETED
28625bb2-752a-4fcc-aeed-e620bcd60ce0,4f340990-8061-4324-b3c1-c53e53a7e470,DEBIT,7568.09,EUR,2023-10-14T19:03:08.831249,"Taylor, Roberts and Duffy",PENDING
60ee0ec6-8a55-40cb-b29d-d85a1a5a1f7e,06947131-2328-48db-a140-2f69b9295c41,TRANSFER,4009.58,EUR,2025-08-27T23:33:41.146779,Bradshaw-Green,COMPLETED
896aee32-e071-4634-9455-9f6ac8b1f6a7,a26f396e-7610-4a90-b98f-1495411676e1,TRANSFER,6833.2,GBP,2024-09-15T16:25:24.245146,Johnson-Cox,COMPLETED
5a6c3cb9-e5e8-4250-b401-ce2de8943aa6,2a75e7e5-bb1c-4883-b087-81b65e076b1f,DEBIT,361.69,GBP,2026-03-08T19:45:31.292908,Hunt-Davies,COMPLETED
baf82329-b2b4-4f05-8207-3b524b0a2621,9bb016b9-e2e5-4568-af95-7d1de0110ab1,CREDIT,7508.3,EUR,2024-07-04T15:01:09.170146,Andrews LLC,PENDING
5860f2fc-a888-4398-af58-cc49d11b21e2,aa29b810-efda-4785-93c3-212dfb36ea12,CREDIT,517.96,EUR,2024-01-30T13:40:23.485118,Gibson Inc,COMPLETED
66a12566-1f44-478d-85b6-bcc26c94a5f2,13bec49f-b10b-4738-9d8c-9596b7800bca,TRANSFER,7832.28,EUR,2025-07-05T14:40:16.005303,King Group,COMPLETED
d62c3e69-ea96-453d-bb27-33f82aa45cc3,f75fb776-e479-4330-9682-29da38a10b56,CREDIT,5509.17,EUR,2024-06-24T10:04:27.237315,Wright LLC,COMPLETED
3e06bf48-88d7-4070-9191-f549cefda313,30b64cb5-3808-4711-8bbf-6ce146873574,TRANSFER,9189.89,EUR,2026-04-09T10:10:53.190141,Nolan-Herbert,COMPLETED
cb616498-d09d-4425-85cc-dbf599db39bc,aee6ebc0-79d2-40ec-a3c5-e0d578c10fdf,DEBIT,4590.2,EUR,2026-02-18T23:51:44.860011,Duncan-Shaw,COMPLETED
ecff3104-3e74-4c3b-87f8-cd50f195de7e,1c5bc0ad-4a16-42c2-a7e6-8b9f99948c26,TRANSFER,3677.18,EUR,2025-09-17T21:44:14.499033,Hussain-Poole,COMPLETED
eb3c6edf-29e6-45d0-8960-9620b6531edc,32c3af5d-4817-4dd5-a42e-f4276964b029,TRANSFER,3135.25,EUR,2026-02-14T21:31:57.041211,"Bibi, Sutton and Riley",REVERSED
2b328372-4214-44a0-a459-1ddca07ab8bb,204eb9db-4cc6-4c8b-81cb-96ceb86aa0a3,TRANSFER,917.26,EUR,2025-01-22T12:21:02.925778,Austin-Lee,COMPLETED
3e642153-8993-4ca0-98ac-d5b80fc8c259,e557cfe5-e988-462a-be32-fe3fd7686f3e,CREDIT,4280.44,GBP,2023-12-16T14:57:56.805785,Whittaker Inc,COMPLETED
8995f7bd-133e-4ae9-b5da-f4d4a1a00600,83e3222b-d861-4b4e-a8b0-200b776b425f,CREDIT,8420.48,EUR,2023-12-23T12:40:13.020756,Richardson LLC,REVERSED
83821c8d-b1a3-4fd0-9d53-4255dd7e8ac1,558d35e5-ab04-4409-a057-4cdc0abbca4a,CREDIT,8529.81,EUR,2023-06-23T09:24:31.658701,Wood-Webb,COMPLETED
7d9add12-0794-4dd1-b379-644175976088,79d3f651-d3b2-42c0-b54b-a6ee3f838607,CREDIT,8607.39,USD,2023-10-09T19:57:54.286990,Pearson-Schofield,COMPLETED
0340c0fb-52b6-4fa7-bcbe-d53468a1dac3,f98d702d-6afd-48a2-a8fd-e1340252fc7f,TRANSFER,7851.54,EUR,2024-06-01T15:21:57.162232,Russell Ltd,COMPLETED
79bf7e52-6d98-41fa-a0ac-c792a94470e7,02bc389a-fbed-437d-aad9-932ef91bd9a9,DEBIT,1233.32,EUR,2024-04-17T20:35:07.691357,Walsh Ltd,COMPLETED
32eda61b-dc78-4241-9d85-579d6367d33b,bc507e66-4aff-42f4-9e4f-8a0eb0c0f767,CREDIT,1089.56,GBP,2023-08-06T06:39:41.845028,Simpson LLC,COMPLETED
07db5304-635e-4191-8723-39ab75845756,d53c7afe-0945-4a18-8360-c303d9c8a3ab,CREDIT,7767.75,EUR,2025-08-12T11:33:59.864479,"Fowler, Young and Chapman",COMPLETED
1728a671-30de-49a5-9058-52383d29b1f0,4bd83266-00d7-4803-82b0-aa5c4102983f,CREDIT,4032.21,EUR,2023-11-05T01:12:00.289661,Jackson Ltd,COMPLETED
c6a0e07a-7d50-4e9a-b46c-f213799370d4,75014989-826e-41bd-adbc-2746506aeb8f,DEBIT,3419.61,EUR,2025-11-16T17:32:03.659565,Oliver-Taylor,COMPLETED
f1f7b494-a093-47be-9867-06c311b4518b,a2facca4-5a47-4f14-ae58-04486940ebc4,TRANSFER,6226.73,GBP,2023-05-01T03:00:02.408726,"Harrison, Powell and Cooper",COMPLETED
abead95f-2fdc-40de-a29b-223a00b1a8f1,7eb4a7b8-892c-45b1-a3fa-d29e823ded78,DEBIT,351.23,EUR,2024-11-12T05:35:41.616512,Murphy and Sons,FAILED
a3da86d4-6e97-4b27-8aaf-715c8df8309b,9930d86e-d2b6-47d9-ba2f-6512796023c3,DEBIT,1963.37,GBP,2023-08-24T05:40:29.067297,"Pearce, Campbell and Holt",PENDING
1280b465-883a-4ce1-a72c-e8f174177477,5de1b2f2-114a-4c5e-b90d-76377828a670,CREDIT,8598.06,EUR,2023-12-31T23:42:55.290393,"Holland, Pearce and Moran",COMPLETED
b05f8216-813d-4749-8326-5e6b7a39fb62,e7582e34-346b-4be1-8c09-b0187e742baa,TRANSFER,5690.81,EUR,2025-02-08T03:38:09.754845,"Arnold, Smith and Carter",COMPLETED
b3eeda76-4bd1-4919-a385-5523294aad3d,ef8ee348-af2e-4e4b-83da-f2ef9c5df9af,DEBIT,1626.23,XYZ,2023-10-05T08:43:41.201771,"Armstrong, Fowler and Matthews",COMPLETED
8fc36fc6-528f-43bd-a515-4d5fa015a568,a1cc13cb-dd0d-4f50-958d-7cfd6472fe43,DEBIT,2067.72,GBP,2024-11-14T14:08:27.764761,"Skinner, Johnston and Wilson",COMPLETED
47eaee39-b6c6-4283-ad69-df26fe3545b1,a2e39f16-465d-43c6-ab59-aba9fc557148,DEBIT,1062.56,EUR,2024-05-17T14:28:39.111416,Stevens and Sons,COMPLETED
0d3027e7-843c-4b82-8075-fc85ab38d1fb,369f7c32-a4cb-46d1-9b9c-fec9b461ea9d,TRANSFER,8622.49,EUR,2024-06-30T02:28:03.677418,"Dixon, Noble and Martin",COMPLETED
81acaece-5a6a-443e-a136-e72819ec3c1e,83b6f209-3af5-4cc8-8d5c-93db07659f17,CREDIT,1241.23,EUR,2025-01-05T20:15:01.016359,"Vaughan, Bates and Poole",COMPLETED
e07d136d-de5e-4b99-a876-ad0fc7f6b156,9c48de3a-ef9e-4925-a820-41b5c0ca61a2,CREDIT,5643.15,GBP,2025-12-05T07:12:10.742799,Thompson-Fraser,COMPLETED
2edcc50d-1e03-49ea-a7f6-b95148594a68,732a89a0-7a4b-4291-a74f-f7c12d7ff96b,TRANSFER,8423.95,USD,2026-03-04T11:06:24.640050,"Miller, Collins and Mitchell",COMPLETED
01e6ef95-7113-4c26-b8db-6375e1f59889,f47eb227-1308-49ca-8c10-f5eb14af556e,CREDIT,3853.32,EUR,2023-12-04T00:44:20.467855,Taylor and Sons,COMPLETED
73752ddf-ad3e-46be-a3d5-6bb0f8ac4582,5b4c111a-2855-481f-8854-4a6140fb6444,TRANSFER,4918.38,EUR,2023-07-09T16:36:48.849907,"Mason, Knight and Taylor",COMPLETED
b34b198e-7fed-4bd0-bf21-6d9d86fa92ee,849e265d-c73e-4103-8aa6-bbafa31a1fdf,DEBIT,8646.15,USD,2024-11-16T14:40:49.485056,Bond LLC,COMPLETED
26ea0eb1-23fc-4390-9cf4-935cfa7c4597,c2e429e2-ef63-4414-9144-8f2144a77bc2,TRANSFER,9647.2,EUR,2025-10-31T08:04:16.081604,"Butcher, Owen and Smith",COMPLETED
0aa4c3e8-8464-423e-b0fd-6b10110b84c1,8aabb620-ad9d-406d-a464-28fd97249667,DEBIT,3262.28,EUR,2023-11-29T13:50:27.119059,Thomas LLC,COMPLETED
9f1bc607-7fa3-4f7b-9604-907408fe53eb,87e27676-6dad-4b11-919f-0aa693c39419,TRANSFER,4044.64,EUR,2025-12-30T05:16:22.709745,Doyle Inc,PENDING
65e72599-256d-46fc-ade9-dc5f9b98f288,e1e4aafb-b084-4861-9a64-ad5d45ff5a8b,DEBIT,6345.87,EUR,2024-10-20T18:23:59.949302,Cooper PLC,COMPLETED
a011cb6d-8f98-46c2-9542-3c7d51e6a534,1f450810-08b5-4879-a281-e828cb7752b3,CREDIT,3851.82,EUR,2025-06-03T19:11:01.658393,"Dyer, Williams and James",COMPLETED
e87bb768-99ce-496a-a609-f420b9d78518,59c4d3b8-2431-4abc-9191-972eb4cd4d3e,DEBIT,1763.21,GBP,2026-01-27T02:15:47.355224,Murray-Jones,COMPLETED
4a9c72ad-8d19-46ba-9b89-09ace1b7bf52,86080f76-4426-45da-93e9-21c5ea4c5013,TRANSFER,8888.93,EUR,2025-09-12T22:52:24.074701,"Walsh, Garner and Wade",COMPLETED
6d3522c2-d4b1-4e1c-ae4a-506da9c447bf,fd09d121-e0a3-48fe-a168-9edd086e5af3,DEBIT,1738.92,EUR,2024-11-17T14:31:53.173736,Marsh LLC,COMPLETED
eec8305d-eb18-4666-a85e-b920770a235c,062a8968-9240-4e9d-a329-95a472e142d9,TRANSFER,951.62,EUR,2023-07-15T23:35:26.040388,Jones PLC,COMPLETED
4b57befd-5fc1-4695-8edc-9214fa741cda,e2fde167-a63f-4d60-ae7a-3c1414bfcb90,DEBIT,9918.42,EUR,2025-12-25T03:43:06.366995,"Clark, Simpson and Ryan",COMPLETED
a8c222ae-739c-4826-8b33-b0b0851892b9,3f8767b5-0f3a-4f33-a0bf-a3e7c10b6d2a,TRANSFER,2711.86,EUR,2025-06-08T21:15:27.763853,Brown-Richardson,COMPLETED
870eee5c-f66e-44f3-ba2d-98c6e1d3ed81,2705c5d2-f4ec-45a2-92e5-ac8d9de27f74,TRANSFER,8207.75,EUR,2024-12-11T19:22:33.499881,"Peters, Rees and Simmons",COMPLETED
a8d78eb8-ed75-42e9-a1a1-758eda5f63ae,6db5c424-5835-4239-bcc5-885051e2fd8d,DEBIT,7115.85,XYZ,2023-11-24T17:52:05.907385,Smith-Robinson,COMPLETED
e9d91750-e7a6-4cc5-9ea7-3785a6f890f0,ec4dbd1b-8913-466a-bf1b-25685e71bbe4,DEBIT,8247.72,EUR,2023-05-25T18:30:37.743381,Jackson-Campbell,PENDING
50776b49-3fa7-4024-9502-eadc1a4321f4,b114b0d2-4d8f-47db-8f76-fdb19c914614,TRANSFER,8628.78,XYZ,2023-07-09T19:41:04.891541,Day-Benson,COMPLETED
4d783f9c-fccf-43f8-8807-fb9767415cf4,d3043583-a18d-4473-8cd8-38d1b4d85f91,CREDIT,9871.03,EUR,2024-06-10T02:41:00.691974,Lewis-Newman,PENDING
6668951a-9352-4c0e-a7b7-f9599a3d940f,9cc78aa4-b2d8-426b-bb2f-67b389f94f96,TRANSFER,4154.44,EUR,2025-10-09T07:09:52.917151,"Reeves, Bradley and Booth",COMPLETED
73159c76-f72b-4b4b-829d-c54d35c82c23,cc910a8a-58fd-47cb-8337-d40f7b30fa06,TRANSFER,2021.29,USD,2024-08-04T04:51:59.305674,Lambert-Richards,COMPLETED
fc344c9e-a41e-408a-8a0b-12fb1578682c,b07a5a42-405c-41b7-89b2-e50fa1a37d37,TRANSFER,362.01,EUR,2025-03-19T19:53:56.938093,,COMPLETED
b29511d0-df68-4470-82d5-19f3d7f2f3ac,3a0b3698-560e-41de-899d-4d51cbe61778,TRANSFER,3148.2,EUR,2025-06-09T01:45:23.190596,Thomson and Sons,PENDING
f57b76bb-2aa1-40ef-806f-cbcd7ac8dc4f,86802d88-20ef-40ab-93c6-ab8ec9ea86a8,DEBIT,7264.01,EUR,2024-07-19T18:47:13.100774,"Akhtar, John and Jones",COMPLETED
cfcb2748-be9a-402d-819e-2f2964fca6aa,cdb8ed73-0917-4f62-8eb5-1daad443326c,CREDIT,8139.33,EUR,2023-12-13T05:02:59.337412,"Page, Ball and White",COMPLETED
9d00480a-3b9a-4247-ac1c-2120fb0560cb,0c0d6064-592f-4fcb-ae85-9ecb49ee208e,DEBIT,357.48,EUR,2025-10-13T04:05:11.024583,Ford and Sons,COMPLETED
1f2080cb-2115-497e-a8fb-b1336de95371,ea4d999d-bf79-4ca8-b60d-fd3a22f08ce0,DEBIT,8828.78,EUR,2026-01-03T07:35:17.469103,Hughes-Martin,COMPLETED
ed157d37-b1a7-43a5-9358-c5eefbd762f5,4b874147-2b10-41c4-8415-529f80804894,TRANSFER,8024.67,EUR,2024-03-27T14:22:41.005929,"Bailey, Baker and Parkinson",REVERSED
4cf79622-68f8-4593-8edc-373f04b3b443,52cd395d-c3ea-49c9-a9d7-eb92c684f63c,TRANSFER,6182.97,XYZ,2024-03-16T06:43:55.492114,Osborne and Sons,COMPLETED
7d9c7749-31db-46bc-9589-9e4318e5aa67,c56f5fc8-6d08-402b-9d5f-55350b5175fb,DEBIT,302.08,EUR,2026-03-12T17:44:50.041384,Potter-Scott,COMPLETED
72551513-dd9a-4b45-960f-fa3ef5a6fbae,40156b38-55c2-4184-bc18-4f4cf38afa3c,TRANSFER,4171.68,XYZ,2024-05-25T21:15:52.582166,"Weston, Lewis and Stevens",COMPLETED
1d6933f3-0265-487d-8505-703cbd8703f6,070f4c0a-fed3-41c9-843e-ffdc6f924736,TRANSFER,7881.99,EUR,2024-04-03T05:48:12.751763,Stone LLC,COMPLETED
fb8f2ab3-7865-4a79-a9c8-29abcbed57e9,7ebd5bc1-47b6-4c44-b8f9-ca44fd9c34de,TRANSFER,1982.5,GBP,2024-04-11T17:42:19.866155,Butler-Williamson,COMPLETED
709a17c0-ce7b-425e-b86f-4feb0b27d5a5,18a2f48f-c48e-4243-b875-663c4b576aff,DEBIT,2365.98,EUR,2023-08-26T08:21:33.859117,Mistry-Cartwright,COMPLETED
f354b556-8f98-4199-a940-d58c681a2c33,803d1c83-bce7-470e-9a91-b03500f2f3a3,TRANSFER,9496.41,USD,2023-07-12T05:00:33.736361,Evans-Wood,COMPLETED
efb83c0b-e33c-46a4-a209-2e65575ac97a,1d60a072-5db0-4c51-8f88-3c7ee29378a2,CREDIT,6398.74,EUR,2025-05-25T07:05:29.078365,Davies PLC,COMPLETED
9da39be7-8d74-48fe-8693-02eb9c04d438,f84dba15-a673-47f5-82c2-05811187145e,TRANSFER,5468.65,GBP,2024-02-18T08:49:26.935768,Williams Inc,COMPLETED
4364a21f-3c5a-47d8-a4fe-ca3405f67280,b7a9c1ee-1bf2-459e-bdd4-d6d374110b04,TRANSFER,7113.21,XYZ,2023-08-14T04:55:15.202688,Rhodes-Tyler,COMPLETED
7b6f5903-f3f7-45d8-9a86-8ee60e358ac7,7477a5fd-f6f6-4aaa-af93-2c1c76d63d2d,CREDIT,2023.24,EUR,2026-02-20T14:48:28.393659,"Wilkinson, Gill and Holt",COMPLETED
